reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOErKK0kTruBPGH6U2aXrsYUyd0foaifOVPtBMFpOzmdYrxQrg6SIyfwfSUyDrXbgLYydd31Wu3W5nLMcA,Tyan Emon,https://play-lh.googleusercontent.com/a-/AOh14GhocrIYN4hRl9NKNKe3Fzz8aRQDohD6dlwEQGsL,app tidak bisa dibuka dana ssya msih ada,1,0,3.25.0,2022-01-01 23:43:08,"Hai kak, silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Tidak perlu khawatir atas dananya ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 dan menyertakan screenshot kendalanya agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih
",2022-01-01 12:41:56
gp:AOqpTOGOJ9vinkRdDIJSCrwuK4kVcoHPL5u326Coihk0HKoW91eEXhToo-Kc-gz1nFMpXQ3edqwvCEi__dUfLQ,Ayu Meilyani,https://play-lh.googleusercontent.com/a-/AOh14GhnLw57qs_RU9gSI2O_fXLsrIJLGSTKdnHkQ1GJ4Q,Halo tolong aplikasinya diperbaiki. Di hp saya tampilannya tidak maksimal. Beberapa menu tidak kelihatan,3,1,3.16.3,2021-10-05 21:55:36,,
gp:AOqpTOFy3Ue9tuoq-hcd4GeG7X2NgoYNiaQbf-drPWz5b_tx5f4kbwMsHnuz2cAgwC8hatYbFaX4VXeZTx57BA,Asrul Sani,https://play-lh.googleusercontent.com/a/AATXAJwb21TuqoCLsj1uJZytzWXaWMszqJjyKh3tu8M=mo,"Aplikasi sudah bagus hanya saja masih lemot yg harus diperbaiki spya nyaman untuk dibuka atau dipakai, smg bisa ditingkatkan lg spya bisa ber invest dgn nyaman",3,1,3.4.1,2021-02-02 01:26:38,,
gp:AOqpTOEUaFLuYI2zsIbm5XR-JfT1AjFiod2RXlkE8MPV09PZFlre1Ay0WH_xX9PdCjzUAEKIuxPIA3AMZoZUdQ,Lisa Alfisah,https://play-lh.googleusercontent.com/a/AATXAJxRLv3TRqxvNsAmLUqdecEeHTRVSRA71qnb_oOg=mo,Penarikan dari tanggal 15 okt sampai sekarang belum juga landing udh 12 hari kenapa sangat lama prosesnya? Jadi ragu utk merekomendasikan ke family & teman2 sbb biasanya seorang yg ingin gabung di suatu bisnis investasi pasti melihat dr cara kerjanya klo serba lemot my BIBIT gk bakalan orang2 akan teryarik 🤕🤕🤕,2,0,,2021-10-26 23:09:29,"Hai kak Lisa, dana penjualan dikirim oleh Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Jika lebih dari itu dana belum masuk, hubungi live chat Bibit/WA +622150864230 agar tim support kami bisa bantu lebih lanjut. Trims",2021-10-27 07:06:17
gp:AOqpTOHrXxDlU-2tp0XIjAmwofI8uLCeHbAwUDD9QYQ4lMQHLfA5Kb2rZbCEwUWdVZwdyYr3Ayk6viwwJwioaQ,Primanita Imanda,https://play-lh.googleusercontent.com/a/AATXAJyXqPXZRZv1tLafVee8UAR-UGsltF8fTyZ-XEsT=mo,"baru coba invest reksadana langsung pake aplikasi bibit,, mudah penggunaan'a krn sudah ada rekomendasi reksadana apa yg cocok berdasarkan penilaian dr beberapa pertanyaan yg d ajukan..",5,2,1.2.5,2019-07-19 11:04:42,,
gp:AOqpTOGK6SQveUaRpznH0Kw8RRu1p4Krxx-no-ZlmH8_LyyNghCqXaKaI5NFL9e9htKKk0r4b7ADKvB_-qrFDA,Muhammad Rafi Akbar,https://play-lh.googleusercontent.com/a-/AOh14GhX3W-rr00mkxXovygRsnGGL4yKSVX4g_qkoPVd,"Terima kasih. Saya harap Bibit menambahkan fitur notifikasi apabila reksadana yang kita jual sudah dicairkan ke rekening kita. Dan semoga ke depannya Bibit menambahkan lebih banyak pilihan reksadana. Tolong selalu tingkatkan juga tampilan rancangan antarmukanya, agar aplikasi semakin nyaman saat digunakan. Bagi yang ingin mendapatkan cashback, silakan tambahkan referral saya: murafbar",4,41,3.12.0,2021-06-28 00:08:10,,
gp:AOqpTOF5yE8IiZCL2zwWtV6wpFDezpp5WNBBswDv-jNAwqeta61lrKH0BBO83g1KTNta4W5BJhSxeOOd6t04yQ,Siti Maryam,https://play-lh.googleusercontent.com/a-/AOh14Giuj9Z2eA3aj9hu1QABqeH7L9blrLgdddrhwh-RzQ,"Untuk yg pemula cukup membantu, tp ttp harus banyak""belajar lagi klo bner"" ngeblank bakalan dibuat pusing walaupun udh diatur, tp worth it lah buat millenial skrg mah 😄",5,0,2.2.2,2020-08-04 15:18:38,,
gp:AOqpTOHw9_3asA0Tr7dHgBT9bWajamkLeiaQY2dLpqSVMJw3OQ2zfjhwjTbGHLqw9tgUlMDJQ6ekbyFfKNBezg,afrino wisjatyo,https://play-lh.googleusercontent.com/a-/AOh14Ghr2B1W6gHc1b0tW0DyGr5i-HfcSXqK3xPhFJCV,"Cocok untuk newbie, pencari pasive income dan mengajarkan saving habbit... berawal dari ""mulai dulu aja""... 2021 resolusi baru.",5,1,3.3.2,2021-01-06 01:27:07,,
gp:AOqpTOHDCt2tVzExptxkZAuPVqYu-HGljuf1dZJ4RG3X2YCjZVQGzkPHANenilmrzPZIaC9_1d2HDTN6s72lcQ,khoirotun nisa',https://play-lh.googleusercontent.com/a-/AOh14GigghHHBy0Oa1lkh67vTes98NKP0V7b5k_PamH78ak,"sampai sejauh ini lumayan membantu untuk konsisten menabung baik mingguan atau bulanan. dapatkan saldo cashback 25ribu dengan menggunakan kode saya, semangat! ""masihsama""",4,0,3.2.3,2021-01-02 09:29:34,,
gp:AOqpTOF7_5eAASLAIdz6FLmBPVg9Pjgg0P74o_mB-RlgvsM9oF_AO5FTOqs1xIue7iDjH2ozCjEXPaRuTpsrjQ,Ir aryous,https://play-lh.googleusercontent.com/a/AATXAJzYYCnl9lkJ_p1_vbsc1unhbTn9pH8ByROQQVzO=mo,"Alhamdulillah aplikasi bibit sangat membantu untuk investasi bagi pemula, caranya yang mudah, dijamin aman, dan terpercaya mantap deh, serta banyak promo"" Cashback nya. Untuk mendapatkan promo cashback 25rb masukan kode insyaallahberkah7",5,0,,2021-07-03 03:21:03,,
gp:AOqpTOH-YHjRj8_JNFJFhDgW0Y00KZRsyfepyw2qDhZWBEB1TU4HVrAPTMXH7Ks9DiknbZHOB0vuZDhcX6cTwA,Muhamad Rizky,https://play-lh.googleusercontent.com/a-/AOh14GhPmGeRojZI-OO9W1i_8pYriP0Zk20zWFjlvWQB,"Keren bnget. Saya sebagai pemula, sangat puas dengan aplikasi ini. Terutama karna pak dedy corbuzier yg nge iklaninya, saya menjadi sangat yakin. Terima kasih bibit dan pak dedy corbuzier",5,1,3.2.3,2020-12-21 12:57:21,,
gp:AOqpTOE1otIixaleCpiTZzyudtxRdKHMu4IaiGBIQjTnEudXyejWxh-041hp3M1F2zO1Qr7cFkwqchvJ4PEyUA,Dony Putra Perkasa,https://play-lh.googleusercontent.com/a-/AOh14GgoOC4QGQYMfp3whyVcZu0LN9uGk0g_prYZ0Nvn1g,"Aplikasi nya bagus, saya coba pake nominal kecil dan langaung ku jual semua ternyata kembali ke rekening Saya kira aplikasi tipu tipu, ternyata aplikasinya aman , cocok buat pemula seperti saya",5,49,3.4.1,2021-01-31 11:22:42,,
gp:AOqpTOHwnrn-eMyITCVMEiIWTFPYbdsmH6oxfUgL3vPe0FNE1AMRwpwr9AfbSEzxD8sheS1w8M_fauZ5IZ3u0g,yona christofer,https://play-lh.googleusercontent.com/a-/AOh14GgZ51KflLoSKtDmD7ajT5QMV0hjDiHW62oNHWvR3g,"Bibit tolong dong jangan di transfer ke bank dulu, taruh di walletnya bibit dulu, ngumpulin untungnya sedikit2, kayak aplikasi sebelah dia untung sedikit di taruh di aplikasinya dulu, soalnya transfer ke bank bayar 7ribu mahal banget. kemudian tambahin tranfer juga ke dana, atau e wallet lainnya. Ternyata bca saya mati harus urus dulu.",1,148,3.16.3,2021-09-21 21:45:54,"Hai kak Yona, pencairan dana dikirim oleh Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 7 hari kerja. Jika rekening kakak berbeda dgn Bank penampung, maka dikenakan biaya transfer oleh pihak bank sekitar Rp2.500-6.500 per produk. Info lebih lanjut hubungi layanan live chat Bibit/WA +622150864230. Terima kasih",2021-09-11 11:26:09
gp:AOqpTOHeDXyJfGUWNkvETQD0nLxN5kUhuU9Hy5YxrZlHraV_PGLvIOmzWOxU_UABdwx5PjCwvbC83IXsWYKFoQ,Dedy Prasetyo,https://play-lh.googleusercontent.com/a-/AOh14GjhL-7GsFLGqMxc5izg7DScqazz5L6LK21RsiJn,User friendly banget sama kita-kita yang muda dan pemula. Kalau dipikir-pikir investasi juga perlu dalam kehidupan apalagi untuk persiapan masa depan kita. Namun untuk minusnya mewakili komentar rekan-rekan tolong diperhatikan lebih lanjut mulai dari transaksi hingga proses pencairan dana. Terima kasih,5,0,,2020-06-15 00:54:04,,
gp:AOqpTOFbctbj3-wKdfbYgPUjnO5M0OCrn2tMxCOuTKJD9So7F4GpIFHd07_k5P16kUjfLQ4vhUHHhWh-7AYu0Q,Ineu Nuraeni,https://play-lh.googleusercontent.com/a/AATXAJxIH-BcH4HQCdGJX8S8o4ah-2hz50LLH_dIhd9-=mo,"Wah rupanya beneran ka, ini Aplikasi penolong para pencari cuan :) lumayan loh DAPAT 50k CASHBACK setelah input code refferal >>>> BIBITBONS50k 😱😱 untuk pendaftaran pertama. Biasakan investasi sejak dini!! Dikit dikit jadi bukit, DARI DUIT DAPAT DUIT!!! 😂😂",5,0,,2020-05-26 06:11:39,,
gp:AOqpTOGkcOCI4KZQckUsxIVF7A4DtlDmhPsGk4fM9L1Jv5P8VzipRXKQDJHfRQN9AdxXr0e49El-skRETzPvxg,aldi ansyah,https://play-lh.googleusercontent.com/a-/AOh14Gicc8OBBHabLEAA6cwF_9IjTzeiyP74PWespGGvpQ,aplikasi mudah dipahami dan dimengerti oleh pemula.. dapatkan cashback 25rb untuk yg baru download menggunakan kode refferal : aldiians lumayan buat dibelikan reksadana 😁,5,0,2.0.1,2020-05-02 14:14:50,,
gp:AOqpTOEGBX3o7zm3dNxFTpnn6hXzSBB8l-Dgs2Yw9_qEULAxcpbdYyFsPvOk8w665VRgMpcy8wEW69kgk2UDKA,Riyan Husen,https://play-lh.googleusercontent.com/a-/AOh14GhAw70TtBGWenQ3KyiT9CdueTI11vZTOj5KZ1xRZA,"Aplikasi keren nih, cocok banget buat pemula, bisa dapet cashback banyak pake kode referral MAKINUNTUNGPAKEBIBIT . Kalo gak sekarang kapan lagi",5,0,3.2.3,2020-12-21 13:35:04,,
gp:AOqpTOHlPZvE-ie0SCBb6pyBWsrYWt9edV4zQMawFtB0iGbXTaUaIA749uYR8YW0EGvXRBZmPOmCKIRLNeAw0Q,Vhino Gamming,https://play-lh.googleusercontent.com/a-/AOh14GhTmbM0ouOoJFhnhHoS-yNdNr8IXawFEoXfmknj,"Saya kasih bintang 5 soalnya aplikasinya menurut saya membantu bagi inves awala seperti saya, tapi ada satu kendala, tolong untuk peningkatan jaringanya di perbaiki lagi, 👍👍👍👍 bibit the best",5,30,3.4.1,2021-02-02 03:14:08,,
gp:AOqpTOHtuMtem4VgS72o283hcdZtBHK3P8Aw0goVh0NohdKYD-NPbU9m0v6T_RS7ybSIMStzHYrTbhX2ubp_gA,Suhenda tasik,https://play-lh.googleusercontent.com/a-/AOh14GhUZsIy3wAk6mlPhPX5RCmj79LICRNcFgBqMfZh,"Penarikan saya dari tgl 15 GX masuk masuk. Aneh klo isi buat investasi ceper isi dannya, pas penarikan GX masuk masuk sampe sekarang",1,2,3.18.1,2021-10-26 11:07:15,"Hai kak, dana penjualan mengikuti NAV yg kakak dapat dan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Jika lebih dari itu dana belum masuk, hubungi live chat Bibit/WA +622150864230 agar tim support kami bisa bantu lebih lanjut. Trims",2021-10-23 01:44:54
gp:AOqpTOFRPY-iSEtqVfhMmVhfMk8IYO7d2PbkOAO3kIPqd4ansFb9UFrGdraRH4xrxBgFznDSb91bTQYu9oXvcQ,ramdan i dani,https://play-lh.googleusercontent.com/a-/AOh14GhBrag3uq662z1JmjXp36124fgew7McnrKZGxQNrg,Maaf penarikan sy kapan masuk ke tekening tujuan ya udh 3hari sy cek belum masuk masuk juga,2,8,3.19.3,2021-11-21 18:56:20,"Hai kak, dana penjualan dikirim dari Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Jika lebih dari itu dana belum masuk, hubungi live chat Bibit/WA +622150864230 agar tim support kami bisa bantu lebih lanjut. Terimakasih",2021-11-22 01:07:41
gp:AOqpTOG2ZuNlddY2OtR5eZxqcGFo7FbY3pUzHoBVNGofvXDJaIip0bvbcyyZATz1RdRzYhF7N6vQwa7gIHEmOg,Geriyono Pamungkas,https://play-lh.googleusercontent.com/a/AATXAJzjkFLHEV3zSNUdMacKJ7ecGgvmyXX1UxtF8xaC=mo,"Sangat mudah dalam pemakaian dan ada tutorialnya juga... Hanya saja sedikitnya akses observasi saham-saham lainnya.... Seharusnya pemakaian boleh melihat saham yang lain, walaupun nantinya akan membingungkan pemakai bibit",4,0,3.0.0,2020-07-16 01:05:58,,
gp:AOqpTOHygRvx6Q3QfICMMsoNfrhP7wnIcHH8It_XwoqjoX0VFYd_w-G5-MYK5WBC-DojC7Zo5TLhKQPH3Sdn4w,Alas Putra Satriadi,https://play-lh.googleusercontent.com/a-/AOh14Gjh-VCV_TuQe1e_wKKRE0pALi4azqDPYgwhzLtaYg,"aplikasi sangat membantu buat orang yg pengen nabung di masa tua, bisa juga buat program pencapaian seperti ingin beli barang atau apapun dengan mudah dan bisa diatur sendiri ataupun dibantu robo, pokoknya kalau mau investasi di bidang apapun, recommended parah 👍",5,55,3.10.1,2021-05-31 16:48:59,,
gp:AOqpTOFrxOAgC7RFqpGjfkMrXmFWMUX0nw07rsfaT-Jbbz-kLLBjpY0MK3ufLkcNjySGRAlG36FGVaId3x20bA,Dede Otong,https://play-lh.googleusercontent.com/a/AATXAJzDnIISsTnXqv-FuwpoMBtQodMNPbdOUlv1BBZS=mo,"referalc0de: ""bibitinaja50"" silahkan digunakan anda akan dapat cashback 50ribu, hanya dengan transksi 100rb. bagi para pemula aplikasi ini sangat user frendly, aplikasi yg mudah digunakan, pembayaran mudah bisa lwt gopay, link aja dan dpt cashback lg tentunya. terimakasih..",5,0,,2020-01-26 03:01:19,,
gp:AOqpTOG73zMeIWXeCUX8HAr6F3_QEKnuZe88q75acSloguHpeVrHXlH1McZbsUantRteOiLpI5lN897Zbzn7Sg,Heppy heppy ajah CHANEL,https://play-lh.googleusercontent.com/a-/AOh14Gg7ZjIVBH1RuOelhFLPpnw6HtPR0Uf6JwQhXO8YmA,"Kenapa yea app tiap mau registrasi di bagian TTD digital auto keluar, udah coba 20 kali lebih. Kecewa banget dan bikin kesal..",1,0,3.0.11,2020-09-18 16:15:25,,
gp:AOqpTOHzcQMHJa2LxQnHPcpULqNmE39aWWsNZN6kvG8uXOHiEA-fR1cvsp1OytYp7_ykUn4hGx_exj7dHJAwTA,Soba Online,https://play-lh.googleusercontent.com/a-/AOh14GjYZI9MUvbBVMLYTzhCecBJaWNBPiHog6zd4x-F1g,kenapa kok tiap mau login gagal trus?,2,0,3.24.0,2022-01-02 04:10:22,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 04:07:04
gp:AOqpTOHrtxnRBkrmJbawjiyVT-dzQ9h6hqFjM8oDasM6g9DJsURYRQKMTe7lFscRsrA-KoR1riYb3TlIv6qX1Q,Andrean Akmal,https://play-lh.googleusercontent.com/a-/AOh14GgYhBs-XlRWm4skDdIJQP9he0YiYNsgX50t4jH8,"Apliasi yang Simple dengan tampilan yang mudah di pahami. Proses withdraw jga cepat. Masukkan kode Refferal ""makinuntung"" untuk mendapatkan 50k dan doa dri saya. :3",5,0,1.3.1,2020-01-07 04:05:34,,
gp:AOqpTOGTSHhlqe8iyc53yyZKX6_igeJt33OaYIS6AZLmJUvndaVseoHRWg-0NdEzPcTKlV5rcvEqS0bRXNsc6w,Teuku Hermilan,https://play-lh.googleusercontent.com/a-/AOh14GiuB6gr1HGRqetesnVdLtL6wce1nHpSGcdUGHwyjw,"Sengaja saya kasih bintang 5 agar kalian baca semua, ga usah dowload dan invest di aplikasi bibit ini, yg ada rugi, pelayanananya sangat buruk, ga ada respon sama sekali kalo uang mereka keluar, csnya ga ada yg jelas, saat kaliang mwu wd uangnya lama banget, terus kadang di sistem berhasil, tpi uang ga msuk, mending kalian invets langsung lewat tokopedia, ovo, dana. Dsna klo mwu cairin uang per detik cairnya. Saham sama juga, dan lebih menjamin",5,292,3.4.1,2021-02-01 08:17:04,,
gp:AOqpTOGM-AlZlTG53sSmC1vuNA2ZUezJXiYmRqPtF329I_-c_IjsGKsYxJxSPp-sSCnG9bnwuXZib4wS00igOw,Fikri Faturohman,https://play-lh.googleusercontent.com/a/AATXAJwdFoS5pojVwlYGTGmE4QALQh4pnOv2Ht_EaseD=mo,bagus deh pokoknya buat pemula yg baru investasi,5,1,3.18.0,2021-10-13 16:25:15,,
gp:AOqpTOEaMk1-VHA0gFxYgGqoWJ6iazRr_ZVHcNc51AWvHL4Wn9fe-uuoDpEMpGXZfyNdoB0uJVJsu0UEWzux0w,Rina Amel,https://play-lh.googleusercontent.com/a-/AOh14Gjvce8oYrLjp5Zi4K0nsnjTfnHbMaqZYstnLjkC,"Yang mau cashback 25.000 ribu, bisa pake kode reveral dari aku 𝗻𝗮𝗯𝘂𝗻𝗴𝗯𝗲𝗿𝘀𝗮𝗺𝗮𝗿𝗶𝗻𝗮",5,0,3.26.3,2022-01-27 06:56:47,,
gp:AOqpTOEIbZFVR1Ms15CGtF2AZnWxXlvk-QAOZGNTumNM2VLFHkQstlHkGPa5KAAvHAXfXTNrZ0O6FBQbRnWrvQ,affandi muhammaddai,https://play-lh.googleusercontent.com/a/AATXAJydJjaXehHdm_C7nnMapHulLKEUOCOF0by0ZLbO=mo,Berdasarkan apa yang saya ketahui dan sekarang pun saya masih menggunakannya bahwa bibit lah aplikasi yang terdepan tercanggih dan sangat mudah untuk berinvestasi bersama dengan bibit,5,0,,2020-11-15 22:18:49,,
gp:AOqpTOGHjxI_iZM38egx40MMFKV3tcxJRKXnYLjMRhNoGLgbE-XUmjW6nTct6eNY-iP4m2gp2Ul4klMa3wcsuA,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tambahin juga dong ahli warisnya di data diri, inikan investasi butuh waktu tahunan buat nyimpen uangnya, kalo gak ada keterangan ahli waris agak kwatir jadinya",1,8,3.22.3,2021-12-15 10:21:29,"Hai kak, di Bibit ada fitur ahli waris yang bisa kakak setting ya. Ahli waris kakak akan dikirim notifikasi lewat email dan SMS jika kakak tidak aktif di Bibit dalam jangka waktu tertentu. Info lebih lanjut hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih


",2021-12-15 11:23:54
gp:AOqpTOGPQrijFScErGsYFzjJIImH4Qrm3HVvS_V25xoC5WrQWijwOjid_IbWtkRx7qNWI75TV196VARtae8qrQ,Benny Fikti,https://play-lh.googleusercontent.com/a-/AOh14GhdXlwZmjGNQo2v-QvYgpCBqq_MsCrBN9AzqXQq,"Aplikasi Bibit ini cocok banget buat pemula yg mau belajar investasi khususnya di Reksadana. User interface nya mudah dipahami, kekinian. Buat temen-temen yang baru mau daftar, jangan lupa isi kode referal ""bennyfikti"" (tanpa tanda kutip) supaya dapet cashback Rp 50.000,- Boleh message kalau ada pertanyaan silahkan :)",5,13,1.2.5,2019-07-15 23:17:12,,
gp:AOqpTOHbLoonBBsFqvDRaYIbYnFeZVZtlZO0uTQAby5vegB9-iyw8wUuk5ICNCaBWpaXdPmgg4QmsiwEdxWvoA,Sungkono Semangat Mandiri,https://play-lh.googleusercontent.com/a-/AOh14GhMHxq-_nD-P9EkiZ0VNnrbFXLYGQ061Yo6APp3hA,Apk Bisa di rekomend juga....,5,0,3.27.1,2022-01-25 08:20:18,,
gp:AOqpTOH2DGSxKOwKmRlabV13Atx-z6jpNs8YwyAnjMjW6i-SC1gNRcsYRm4lhXCDTbWfb50BjCDW53xEbQsEWA,Harry Andhika,https://play-lh.googleusercontent.com/a/AATXAJywX_J4IbqvLpnumrocv9IybQr8sqF51MMq7DVn=mo,"sekarang aplikasi bibit semakin banyak fiturnya, apalagi fitur switch reksadana yg belum saya temukan selain di bibit .. kalau yang baru mau daftar boleh pake kode referral ""masadepanbaik"" untuk nikmati keuntungan lainnya🙌",5,0,,2020-06-25 13:47:47,,
gp:AOqpTOFPCz_dMJZwyOA1sruPA2wdG68e9713IE9Gz1flHmQIyNx6150cOGk3ZtfxKwtJGofDf-qOeDIauYGpKg,Azmi Lazul,https://play-lh.googleusercontent.com/a-/AOh14GgOf0lAcZkuEebO2-5hB7gUad1CEw_CuYPbDXAQ,User interface nya bagus ini app jadi buat yang awam bener bener Joss jadi mudah.. kembangkan terus untuk bibit.. supaya lebih aman lagi yang penting,5,0,3.2.2,2020-11-26 16:26:32,,
gp:AOqpTOHlqZqg7RCVjqQpLnH1G9LQAuZY4vWwXR3EXod5JhzVvMSXvkLLHd9a51kZXtB8itjai935RZ1HUJyeAQ,bramantyo suryo kusumo,https://play-lh.googleusercontent.com/a-/AOh14GjNWJnlRWKghIcNxp8pXV9p9cH9S6zvVBEfdVS4lA,Bibit ku error gak bisa di buka,3,0,3.25.0,2022-01-02 15:35:38,,
gp:AOqpTOFv-1l8NB7N1pOPztcyG-hOFO-5mIdIzvFkpJ579vIWNx7k4NtVTMHfvVQgiD53sMS1fLCZAPVQet95-A,Fitri safitri,https://play-lh.googleusercontent.com/a/AATXAJx3LQ9OyatbeA1DXGjndIlLdQdb0vF90x4YTBR_=mo,Katanya setiap ajak teman diberi cash back 25000 nyatanya tetap saja 0 tidak sesuai expetasi,1,0,3.25.0,2022-01-13 06:01:30,"Hai kak, cashback kode referral akan diperoleh ketika pembayaran atas transaksi pembelian teman kakak sudah berhasil atau maksimal sampai unit dari pembelian pertama sudah masuk ke portofolio. Info lebih lanjut hubungi live chat Bibit atau WA +622150864230, tim support kami pasti langsung membantu masalah kakak. Terima kasih",2022-01-13 06:14:08
gp:AOqpTOE7EnuW4S2fhL-jB2FVaAepVrFBr7bdwL7MfccHgh11GC9C5VIvfIw2tYhsxjuOBhcqMGP2EKbx0HA2kw,wayan edi jaya,https://play-lh.googleusercontent.com/a-/AOh14GiALo27olIwpou5OArgGvjfWC6z0lOD8LLKXtnb,"Bibit bagus untuk investor pemula, sistem sangat mudah dipahami dan membantu. Informasi yang disajikan juga selalu up to date.",4,0,2.2.2,2020-07-07 00:28:02,,
gp:AOqpTOFjrrt6j1vWjGvyvVYR9v2Xa03GXJhmrqi3o02vs1Ba6aO8a_M5xpfEtCFQuIfZkmJHflp2MU5mOtlRGw,Vina Indriyani,https://play-lh.googleusercontent.com/a/AATXAJzv4-kf4EMrtcRf8D5rw-UeYDVGHiAwJM6Uq5oIIg=mo,"Ini mah ga akan untung klo untuk penginvest2 kecil seperti saya, setelah dicoba cairin, saldo mendem 11ribu, pencairan dana nya lama, lalu pas mau cairin kena biaya 7ribu, nah pas di tf kena admin lg 2.700an, udh gitu di tf nya ga dijadiin 1 yg bikin antum2 semua jd kena admin 2700an terus.",2,9,3.16.3,2021-09-29 04:23:55,"Hai kak, terkait dana penjualan kakak akan mendapat potongan biaya admin bank jika rekening yang kakak gunakan berbeda dengan rekening Bank Penampung reksa dana terkait. Biaya ini adalah kebijakan bank terkait, bukan dari Bibit. Info lebih lanjut hubungi live chat/WA +622150864230, tim support kami akan segera membantu kakak. Terima kasih
",2021-09-29 04:27:15
gp:AOqpTOGMD-fc_kKsS4Y5CRgkTlsbcnTnDgUj1oVGoJMOZ7s1zh406fiS82ubMV8ovGmjTLcNLZ_YIjsNIl0vAg,Jojoparjoyusuf Jojo,https://play-lh.googleusercontent.com/a/AATXAJy6SXJgHWjCS1yhH4YKsCPBVi8wYFnBms6pSXAo=mo,"Metode pembayaran di tambah dong, (Dana)",5,1,3.22.3,2021-12-22 19:12:31,,
gp:AOqpTOF2j-TSpPtvHkemyPhJLB_2e5fkVFsGasy5G8moQG-vk_2fs-r56eJpJxPLhLN2jRnPuTIqSGEIOD_n1g,Engos ngos,https://play-lh.googleusercontent.com/a/AATXAJwRd2vNQT8gTJD2gciVEOWXcxfeUaiy-8c7pdX5=mo,padhal data udah bener ko gagal terus ?????,5,1,3.26.3,2022-01-19 12:52:24,,
gp:AOqpTOHKjdPZl9IkwpPaC0BEK0DNcIrpmHhkKdsrGJSY3wvMaZLUDOD6CYgzUT6XiEACdwSs7WUFrvoVw5JE8Q,Faizal nur Arif,https://play-lh.googleusercontent.com/a-/AOh14GgBF5rvTe4lhFnRrnHBuQbM4_nOsmjYTi9Ulfm2ZQ,"ga bisa verifikasi email, pas d klik linknya ga bisa kbuka aplikasinya, alhasil g bsa mulai nabung reksadana, ysdh sy uninstall saja, smoga d perbaiki ya",1,6,3.2.2,2020-11-23 01:53:34,,
gp:AOqpTOEmiAKpfxScggnIV8bn2P_EvlEOoH8MjiWYsKK7kjpaYX03T6fUdNLRTpZBXlfkR5iMaCQUp9gJHji9Bg,Erwin syah,https://play-lh.googleusercontent.com/a/AATXAJyHfOORgsEgMJMEo3o6UsqFsMbLKf88xHd6uzg=mo,"Saya kasih 3dulu ya karena saya baru pemula.tapi setelah saya baca semua ulasan dari para yg sudah gabung, menurut saya hasil nya positif sih,yaaa.... biar pun saya belum masukan dana/iven.tapi ada juga PR yang harus dilakukan dari pihak bibit mengenai pencairan, kalau bisa agak dipercepat.itu aja sih..!!!",3,53,3.7.1,2021-04-02 07:36:13,,
gp:AOqpTOHW6pUxZMOGYp8F99NmJoTIrLpoX7JdHRdvyHHkplhkxpncMthlQFI3dg9OCs6kLVp2oVVBvlqdbm_QuA,I-Chank Taylor,https://play-lh.googleusercontent.com/a-/AOh14GgYn_1wr1oV6N-nm03xkWh8FCBFnLWOkCnUtS8,Kalau mau coba apk ini mending deposit kecil dulu deh terus cobain penarikan berapa lama uangnya masuk ke rekening kita sendiri. gue udah hampir seminggu hasil jual reksadana gue tapi belum juga masuk rekening gue.,1,0,,2021-08-11 10:37:35,"Hai kak, pencairan reksadana mengikuti NAB jual yang didapat akan dikirim Bank Kustodian ke rekening kakak yg terdaftar di Bibit sesuai prosedur maks 3 hari kerja utk reksadana pasar uang dan maks 7 hari kerja utk reksadana saham & obligasi. Jika lebih dari itu bisa hubungi layanan live chat di aplikasi Bibit/via WA +622150864230. Terimakasih",2021-08-11 17:28:26
