reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label,content_tokenize,content_tokens_WSW,content_normalized,content_stemmed,clean_content
gp:AOqpTOHg9amJbig4ALELHkSHW4hu0AtselS6lfH9jUnHalmoGYjcakpaOeLPk0QFjbUJxEtQ-qm9r5L65HP1QQ,Sri M S,https://play-lh.googleusercontent.com/a-/AOh14GgqRo9CoK2hPpC0G2Qt2I4oD7273s0tNY2BsE17,terimakasih bibitid setelah mengalami kendala tidak dapat mengakses apk nya sekarang saya sudah bisa menggunakan bibitid hanya dalam waktu   jam terjadi kendala skrg berhasil melakukan top up kembali setelah sebelumnya saya chat wa resmi bibitid dan koment ke ig bibitid respon cs nya cepat,5,47,3.24.0,2022-01-03 04:56:58,"Hai kak, mohon maaf atas kendala sebelumnya. Kakak bisa coba kembali akses aplikasi Bibitnya saat ini. Jika masih kendala, harap langsung hubungi layanan live chat aplikasi Bibit atau bisa juga melalui DM Instagram @bibit.id maupun messenger FB untuk dibantu pengecekannya ya, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-01-03 04:41:58,1,"['terimakasih', 'bibitid', 'setelah', 'mengalami', 'kendala', 'tidak', 'dapat', 'mengakses', 'apk', 'nya', 'sekarang', 'saya', 'sudah', 'bisa', 'menggunakan', 'bibitid', 'hanya', 'dalam', 'waktu', 'jam', 'terjadi', 'kendala', 'skrg', 'berhasil', 'melakukan', 'top', 'up', 'kembali', 'setelah', 'sebelumnya', 'saya', 'chat', 'wa', 'resmi', 'bibitid', 'dan', 'koment', 'ke', 'ig', 'bibitid', 'respon', 'cs', 'nya', 'cepat']","['terimakasih', 'bibitid', 'mengalami', 'kendala', 'mengakses', 'apk', 'bibitid', 'jam', 'kendala', 'skrg', 'berhasil', 'top', 'up', 'chat', 'wa', 'resmi', 'bibitid', 'koment', 'ig', 'bibitid', 'respon', 'cs', 'cepat']","['terimakasih', 'bibitid', 'mengalami', 'kendala', 'mengakses', 'apk', 'bibitid', 'jam', 'kendala', 'skrg', 'berhasil', 'top', 'up', 'chat', 'wa', 'resmi', 'bibitid', 'koment', 'ig', 'bibitid', 'respon', 'cs', 'cepat']","['terimakasih', 'bibitid', 'alami', 'kendala', 'akses', 'apk', 'bibitid', 'jam', 'kendala', 'skrg', 'hasil', 'top', 'up', 'chat', 'wa', 'resmi', 'bibitid', 'koment', 'ig', 'bibitid', 'respon', 'cs', 'cepat']",terimakasih bibitid alami kendala akses apk bibitid jam kendala skrg hasil top up chat wa resmi bibitid koment ig bibitid respon cs cepat
gp:AOqpTOHbmb1K1usfG2xXeCxVvy6Jek-b9BhBRDafbUCGyePA_x95AoCcOAUwez-tZiSbCBViFP__7hF3GXFUkA,jemang c,https://play-lh.googleusercontent.com/a/AATXAJx42m1dg4n7b2X20eETPUMqTbRniy_jgCzjZxWU=mo,gua pertama belajar kenal investasi tau portovolio dll ya bibit ini bibit udah gampang simple lg sekedar masukan sih mungkin juga hal yang sama dirasain yang lain tentang lamanya waktu buat wd tp keseluruhan bibit the best,5,10,3.24.0,2022-01-04 06:31:48,,,1,"['gua', 'pertama', 'belajar', 'kenal', 'investasi', 'tau', 'portovolio', 'dll', 'ya', 'bibit', 'ini', 'bibit', 'udah', 'gampang', 'simple', 'lg', 'sekedar', 'masukan', 'sih', 'mungkin', 'juga', 'hal', 'yang', 'sama', 'dirasain', 'yang', 'lain', 'tentang', 'lamanya', 'waktu', 'buat', 'wd', 'tp', 'keseluruhan', 'bibit', 'the', 'best']","['gua', 'belajar', 'kenal', 'investasi', 'portovolio', 'dll', 'bibit', 'bibit', 'udah', 'gampang', 'simple', 'lg', 'sekedar', 'masukan', 'dirasain', 'wd', 'tp', 'bibit', 'the', 'best']","['gua', 'belajar', 'kenal', 'investasi', 'portovolio', 'dll', 'bibit', 'bibit', 'udah', 'gampang', 'simple', 'lg', 'sekedar', 'masukan', 'dirasain', 'wd', 'tp', 'bibit', 'the', 'best']","['gua', 'ajar', 'kenal', 'investasi', 'portovolio', 'dll', 'bibit', 'bibit', 'udah', 'gampang', 'simple', 'lg', 'dar', 'masuk', 'dirasain', 'wd', 'tp', 'bibit', 'the', 'best']",gua ajar kenal investasi portovolio dll bibit bibit udah gampang simple lg dar masuk dirasain wd tp bibit the best
gp:AOqpTOFusWFqEC_0GyuswUKuNHPuBcnokSyYnZtq6y-wOFuJfYF2ynlLN96zCDDAtW9oAWrNoocaZSMwGK-ifA,Hadi zifa,https://play-lh.googleusercontent.com/a/AATXAJzezEwdN6587YvKiVsOsj_VM3LzN7DHkVf5koCk=mo,sangat membantu kita,5,0,3.25.0,2022-01-16 02:48:45,,,1,"['sangat', 'membantu', 'kita']",['membantu'],['membantu'],['bantu'],bantu
gp:AOqpTOGn-RYHVgB3vq2WU0dTByGqAN4mxdpkA8Z8SOPKmIIwXP3Z774pQFeB7DA6-2D4_85MM-fqPV_vTQN7JQ,Habib Buloh,https://play-lh.googleusercontent.com/a-/AOh14GjfB1sqyle5_ZLGM9gfFD46qgMQdb13veARMIHxIg,mudahan tdk ribet,5,0,3.25.0,2022-01-17 01:29:29,,,1,"['mudahan', 'tdk', 'ribet']","['mudahan', 'ribet']","['mudahan', 'ribet']","['mudah', 'ribet']",mudah ribet
gp:AOqpTOEbPYCCLAvTVcT4OqA4_aSNpmkYsAaj7tR6jxM1GmL6FBrf4oOo8rwe7-2iwGfLJ4b25KUS2mZiA5tlzw,Damian Bintang,https://play-lh.googleusercontent.com/a-/AOh14GhaVvOiECOLEBa2CkQkDr0SUGe-RoCfOghHvVzqMfc,belum jual sbn kah ,5,0,3.25.0,2022-01-14 09:01:00,,,1,"['belum', 'jual', 'sbn', 'kah']","['jual', 'sbn', 'kah']","['jual', 'sbn', 'kah']","['jual', 'sbn', 'kah']",jual sbn kah
gp:AOqpTOHUQdwus4bmQD6cxEQCvKDlz028w1t3TB5O9aA_RG4N7i9JCzvwQ3lxGXHjetvAAlVzqBANn8OJ8DtAmg,Disco Tanah Sound Minsel,https://play-lh.googleusercontent.com/a-/AOh14GgI22VBnMTNFgTZjtjrdcOZiMdcYPO5lJDPiGCwHw,apk ini sangat bagus,5,0,3.26.3,2022-01-19 05:54:09,,,1,"['apk', 'ini', 'sangat', 'bagus']","['apk', 'bagus']","['apk', 'bagus']","['apk', 'bagus']",apk bagus
gp:AOqpTOFtFtKWVQUzFqXm2tKA_4GKhB1hg3xPt9zaO3_0NhD4fNE6YqKm09ucyi-TVWKi5279Vu3XbFx_Zw7YPg,Abdillah Ariya Atmaja,https://play-lh.googleusercontent.com/a-/AOh14Gha3KWsjj8Vstaqajx0MZdhI9YNIT-8Xo1mAyjq9w,jujur aja bagus sih sebenernyacuman sayangnya produk yang tersedia tidak memakai bank mandiri untuk kustodianpenampung sehingga setiap transaksi saya harus dipotong biaya admin karena bank yang saya gunakan adalah bank mandiriyaa meskipun itu bukan dari pihak bibitnya tapi cuman mau memberi kritik dan saran saja ,5,6,3.19.3,2021-12-14 12:35:52,,,1,"['jujur', 'aja', 'bagus', 'sih', 'sebenernyacuman', 'sayangnya', 'produk', 'yang', 'tersedia', 'tidak', 'memakai', 'bank', 'mandiri', 'untuk', 'kustodianpenampung', 'sehingga', 'setiap', 'transaksi', 'saya', 'harus', 'dipotong', 'biaya', 'admin', 'karena', 'bank', 'yang', 'saya', 'gunakan', 'adalah', 'bank', 'mandiriyaa', 'meskipun', 'itu', 'bukan', 'dari', 'pihak', 'bibitnya', 'tapi', 'cuman', 'mau', 'memberi', 'kritik', 'dan', 'saran', 'saja']","['jujur', 'bagus', 'sebenernyacuman', 'sayangnya', 'produk', 'tersedia', 'memakai', 'bank', 'mandiri', 'kustodianpenampung', 'transaksi', 'dipotong', 'biaya', 'admin', 'bank', 'bank', 'mandiriyaa', 'bibitnya', 'cuman', 'kritik', 'saran']","['jujur', 'bagus', 'sebenernyacuman', 'sayangnya', 'produk', 'tersedia', 'memakai', 'bank', 'mandiri', 'kustodianpenampung', 'transaksi', 'dipotong', 'biaya', 'admin', 'bank', 'bank', 'mandiriyaa', 'bibitnya', 'cuman', 'kritik', 'saran']","['jujur', 'bagus', 'sebenernyacuman', 'sayang', 'produk', 'sedia', 'pakai', 'bank', 'mandiri', 'kustodianpenampung', 'transaksi', 'potong', 'biaya', 'admin', 'bank', 'bank', 'mandiriyaa', 'bibit', 'cuman', 'kritik', 'saran']",jujur bagus sebenernyacuman sayang produk sedia pakai bank mandiri kustodianpenampung transaksi potong biaya admin bank bank mandiriyaa bibit cuman kritik saran
gp:AOqpTOFmPo5pU4W9ymoBYC0JqVHOHNi7YBfFNxG6g7hzDMFCjfeZasZY810OJ9xyq8y20IcMOHysZw69emzhhg,Tati Sumirat,https://play-lh.googleusercontent.com/a/AATXAJy6NoCHeqB8G6LZQb_SXG2Al2-WeTESfDVj37r3=mo,gak bisa registrasi,1,0,3.26.3,2022-01-21 09:58:47,"Hai kak, registrasi di Bibit harus menggunakan KTP dan Rekening Bank atas nama kakak sendiri yg terdaftar pada bank di Indonesia. Jika belum punya KTP/Rekening bisa buat dulu ya. Info lebih lanjut hubungi live chat Bibit atau WA +622150864230, tim support kami pasti langsung membantu masalah kakak. Terima kasih",2022-01-21 10:01:06,0,"['gak', 'bisa', 'registrasi']",['registrasi'],['registrasi'],['registrasi'],registrasi
gp:AOqpTOH8G5g72N1lV_eEeeFZLZPbJoHkjI75W-tpRd_AHwZmx-IHGE2eFjPgPzFyRbrnuIfnsAAdry43ipl4kg,gidion zildjian,https://play-lh.googleusercontent.com/a-/AOh14GjRt8ktPDBXGdr9JGsERO2xqIkpSCzIg2Shsb4T,tingkatkan kualitas,5,0,3.25.0,2022-01-05 12:02:47,,,1,"['tingkatkan', 'kualitas']","['tingkatkan', 'kualitas']","['tingkatkan', 'kualitas']","['tingkat', 'kualitas']",tingkat kualitas
gp:AOqpTOEFqaOT1ATpgk60f5KGLLolDaV2kyb7svORkDBSS9Z1JGdAJBJlOVakbYCNOHR9yxwiPWZGNw0LY50qHQ,DADIL DAY,https://play-lh.googleusercontent.com/a-/AOh14Gj5uWkGT48kqks_-aJz8Ky8r1lVerPt6vBDMBiw,bismillah moga ini jadi awal yg bagus buat belajar sahamsaran sy untuk tambahin metode deposit dan penarikan via indomartalfamartjujur itu solusi tepat untuk orang khususnya pelajaran seperti sy yg blm punya rekening bank mau pun apk untuk transaksi onlineterimakasih,5,53,3.24.0,2021-12-29 18:32:46,,,1,"['bismillah', 'moga', 'ini', 'jadi', 'awal', 'yg', 'bagus', 'buat', 'belajar', 'sahamsaran', 'sy', 'untuk', 'tambahin', 'metode', 'deposit', 'dan', 'penarikan', 'via', 'indomartalfamartjujur', 'itu', 'solusi', 'tepat', 'untuk', 'orang', 'khususnya', 'pelajaran', 'seperti', 'sy', 'yg', 'blm', 'punya', 'rekening', 'bank', 'mau', 'pun', 'apk', 'untuk', 'transaksi', 'onlineterimakasih']","['bismillah', 'moga', 'bagus', 'belajar', 'sahamsaran', 'sy', 'tambahin', 'metode', 'deposit', 'penarikan', 'via', 'indomartalfamartjujur', 'solusi', 'orang', 'pelajaran', 'sy', 'blm', 'rekening', 'bank', 'apk', 'transaksi', 'onlineterimakasih']","['bismillah', 'moga', 'bagus', 'belajar', 'sahamsaran', 'sy', 'tambahin', 'metode', 'deposit', 'penarikan', 'via', 'indomartalfamartjujur', 'solusi', 'orang', 'pelajaran', 'sy', 'blm', 'rekening', 'bank', 'apk', 'transaksi', 'onlineterimakasih']","['bismillah', 'moga', 'bagus', 'ajar', 'sahamsaran', 'sy', 'tambahin', 'metode', 'deposit', 'tari', 'via', 'indomartalfamartjujur', 'solusi', 'orang', 'ajar', 'sy', 'blm', 'rekening', 'bank', 'apk', 'transaksi', 'onlineterimakasih']",bismillah moga bagus ajar sahamsaran sy tambahin metode deposit tari via indomartalfamartjujur solusi orang ajar sy blm rekening bank apk transaksi onlineterimakasih
gp:AOqpTOEhCydTKvuKQ9fs_ED7gFJ4O_WKsXL7cWLpbB2c7PJMfS1wrULt7xLquMqf6XnpaibqXq-WUO4a0NmkZA,Lisa Aristiani,https://play-lh.googleusercontent.com/a-/AOh14GjavuibNmlvohUlOne2Uy3cswJxbgZlkcGtulfs,investasi serasa belanja online  cocok buat anak muda yang baru belajar investasi nih nggak usah ragu kalau mau investasi di bibit pake kode jengkelaku biar kalian dapat cashback  rb untuk pembelian pertama semangat guys ,5,48,3.21.0,2022-02-11 11:16:18,,,1,"['investasi', 'serasa', 'belanja', 'online', 'cocok', 'buat', 'anak', 'muda', 'yang', 'baru', 'belajar', 'investasi', 'nih', 'nggak', 'usah', 'ragu', 'kalau', 'mau', 'investasi', 'di', 'bibit', 'pake', 'kode', 'jengkelaku', 'biar', 'kalian', 'dapat', 'cashback', 'rb', 'untuk', 'pembelian', 'pertama', 'semangat', 'guys']","['investasi', 'serasa', 'belanja', 'online', 'cocok', 'anak', 'muda', 'belajar', 'investasi', 'nggak', 'ragu', 'investasi', 'bibit', 'pake', 'kode', 'jengkelaku', 'cashback', 'rb', 'pembelian', 'semangat', 'guys']","['investasi', 'serasa', 'belanja', 'online', 'cocok', 'anak', 'muda', 'belajar', 'investasi', 'nggak', 'ragu', 'investasi', 'bibit', 'pake', 'kode', 'jengkelaku', 'cashback', 'rb', 'pembelian', 'semangat', 'guys']","['investasi', 'serasa', 'belanja', 'online', 'cocok', 'anak', 'muda', 'ajar', 'investasi', 'nggak', 'ragu', 'investasi', 'bibit', 'pake', 'kode', 'jengkelaku', 'cashback', 'rb', 'beli', 'semangat', 'guys']",investasi serasa belanja online cocok anak muda ajar investasi nggak ragu investasi bibit pake kode jengkelaku cashback rb beli semangat guys
gp:AOqpTOFWLgLgun_dnp_FUO2xHGdvOVkWq5kZ3srsoub-WroV_M9YkvO-tc4U3m1hAdWt_4pexL9jlV7UZbqFdw,Rafael Anggara#10,https://play-lh.googleusercontent.com/a-/AOh14GjKt6y4znUT60881A4Oh5XUA00QW_pj3UmgvbNlyw,kta lancar dan amat bibit,5,0,3.25.0,2022-01-07 20:38:20,,,1,"['kta', 'lancar', 'dan', 'amat', 'bibit']","['kta', 'lancar', 'bibit']","['kta', 'lancar', 'bibit']","['kta', 'lancar', 'bibit']",kta lancar bibit
gp:AOqpTOFGh6EseHzSRyQb5jIq2CLz8RNyapdwD22P3cFpZzrU60lk9cy3F-9ZjZnyy9AJp8ydkrZQ8uYKZyQeYA,Irvan Risnandar,https://play-lh.googleusercontent.com/a-/AOh14GiO11SBzmXRwP12NSdEyQFXSu_0HM_0u-fF8IMaxw,mantep aplikasinya,5,0,3.28.0,2022-02-07 04:45:07,,,1,"['mantep', 'aplikasinya']","['mantep', 'aplikasinya']","['mantep', 'aplikasinya']","['mantep', 'aplikasi']",mantep aplikasi
gp:AOqpTOH_o0X1JBsseKFRvU0K8QjyCYjx3lChCV6akWD0GIe7ErK-aWVNniYQcckcZ7NoEWfL4GnAYKAXAJMreg,semua ada,https://play-lh.googleusercontent.com/a/AATXAJyG4ceBfRNo5gCkiKELGZqN92ZY3pLWD2bfnTB8=mo,info yang mau mencairkan sebaiknya dari jauh hari solanya jangka pencairan hampir   minggu ya dari pertama penjualan bursa kerja persetujuan bank konvesional sampe pencairan dana sayyyy jadi gak bisa buat dana darurat,5,76,3.24.0,2022-01-05 11:01:03,,,1,"['info', 'yang', 'mau', 'mencairkan', 'sebaiknya', 'dari', 'jauh', 'hari', 'solanya', 'jangka', 'pencairan', 'hampir', 'minggu', 'ya', 'dari', 'pertama', 'penjualan', 'bursa', 'kerja', 'persetujuan', 'bank', 'konvesional', 'sampe', 'pencairan', 'dana', 'sayyyy', 'jadi', 'gak', 'bisa', 'buat', 'dana', 'darurat']","['info', 'mencairkan', 'solanya', 'jangka', 'pencairan', 'minggu', 'penjualan', 'bursa', 'kerja', 'persetujuan', 'bank', 'konvesional', 'sampe', 'pencairan', 'dana', 'sayyyy', 'dana', 'darurat']","['info', 'mencairkan', 'solanya', 'jangka', 'pencairan', 'minggu', 'penjualan', 'bursa', 'kerja', 'persetujuan', 'bank', 'konvesional', 'sampe', 'pencairan', 'dana', 'sayyyy', 'dana', 'darurat']","['info', 'cair', 'solanya', 'jangka', 'cair', 'minggu', 'jual', 'bursa', 'kerja', 'tuju', 'bank', 'konvesional', 'sampe', 'cair', 'dana', 'sayyyy', 'dana', 'darurat']",info cair solanya jangka cair minggu jual bursa kerja tuju bank konvesional sampe cair dana sayyyy dana darurat
gp:AOqpTOF5waTzzPmbWwxdplPPuK8BZf2y1drefvMTDLlDIIOnZttm07OPyCdgiLKLDcsCBkc1mtI_vQrZdjPkoQ,Mono,https://play-lh.googleusercontent.com/a-/AOh14Gi3z2NlRWecjnUM0NDiaR-6pS2lpnJLAYSE8mQz2g,sebulan nyoba investasi di bibit cuma sekali dapat keuntungan    setelahnya selalu rugi        jadi curiga dengan system keuntungan dan kerugian nya moga aja kecurigaan ku ga benar,2,8,3.24.0,2022-01-02 03:56:59,"Hai kak, keuntungan dihitung dari perubahan harga atau NAB reksa dana. Jika NAB naik maka keuntungan kakak akan naik, begitu pun sebaliknya. NAB dapat berubah mengikuti keadaan ekonomi, suku bunga & kinerja Manajer Investasi. Info lebih lanjut hubungi layanan live chat Bibit/WA +622150864230, tim support akan langsung membantu kakak. Terima kasih
",2022-01-03 03:51:54,0,"['sebulan', 'nyoba', 'investasi', 'di', 'bibit', 'cuma', 'sekali', 'dapat', 'keuntungan', 'setelahnya', 'selalu', 'rugi', 'jadi', 'curiga', 'dengan', 'system', 'keuntungan', 'dan', 'kerugian', 'nya', 'moga', 'aja', 'kecurigaan', 'ku', 'ga', 'benar']","['sebulan', 'nyoba', 'investasi', 'bibit', 'keuntungan', 'setelahnya', 'rugi', 'curiga', 'system', 'keuntungan', 'kerugian', 'moga', 'kecurigaan', 'ku']","['sebulan', 'nyoba', 'investasi', 'bibit', 'keuntungan', 'setelahnya', 'rugi', 'curiga', 'system', 'keuntungan', 'kerugian', 'moga', 'kecurigaan', 'ku']","['bulan', 'nyoba', 'investasi', 'bibit', 'untung', 'telah', 'rugi', 'curiga', 'system', 'untung', 'rugi', 'moga', 'curiga', 'ku']",bulan nyoba investasi bibit untung telah rugi curiga system untung rugi moga curiga ku
gp:AOqpTOH9DhaOVlmgJyCt6p9qI0S7S31mXQ5qRX40Ngch4xrSSEyNo4H54qEJEKPajr3gEeGEUv3gTXv_8XSqww,Adhyl_ dyl,https://play-lh.googleusercontent.com/a/AATXAJzcrJrh-_6bXnYhQ-LciyUULB3NSmAeiswKpns6=mo,apk sangat membantu,5,0,3.26.3,2022-01-22 16:56:09,,,1,"['apk', 'sangat', 'membantu']","['apk', 'membantu']","['apk', 'membantu']","['apk', 'bantu']",apk bantu
gp:AOqpTOHo9ADVhgP_pbB5lAOovFIL17pjFEEyX6aiyXdPmDmXOemUFSUON4kf-SPw6_0oTtqGjB_Gk0VrIan12Q,Rizwar Ahmad,https://play-lh.googleusercontent.com/a/AATXAJzhhHrTbRaMhWCVEUrjRb23rOel-LKUgoAild-N=mo,pakai kode referal ini untuk dapat cashback rp   dari bibit,4,0,3.25.0,2022-01-08 10:21:40,,,1,"['pakai', 'kode', 'referal', 'ini', 'untuk', 'dapat', 'cashback', 'rp', 'dari', 'bibit']","['pakai', 'kode', 'referal', 'cashback', 'rp', 'bibit']","['pakai', 'kode', 'referal', 'cashback', 'rp', 'bibit']","['pakai', 'kode', 'referal', 'cashback', 'rp', 'bibit']",pakai kode referal cashback rp bibit
gp:AOqpTOF1dhuwQVMJdhSX10ZLZwTVOguQGudApBF67A3UmJuphgto4sdAxngSSqs8ElyoKcO9fSoE_pg3ESI_aA,Fatkhurrohman Fatkhurrohman,https://play-lh.googleusercontent.com/a-/AOh14GgD9kVVs_30od9XRrsrE07ji3UJvhrtka668BO0HA,jangan di coba yah,1,0,3.26.3,2022-01-29 06:37:32,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-01-29 09:17:14,0,"['jangan', 'di', 'coba', 'yah']",['coba'],['coba'],['coba'],coba
gp:AOqpTOFon1eAUasy_Ut3jid77Pcbm1pEpvhUxF5F18TyA1qeOgrR_y7fseFesn56etCALYybjQusS74catlxew,aguss Wibowo,https://play-lh.googleusercontent.com/a/AATXAJwGQSqTS2RBIPXny0tddN-dn3l3AZDIrnv3lc_X=mo,bibit lagi error yaa,5,0,3.25.0,2022-01-02 16:20:35,,,1,"['bibit', 'lagi', 'error', 'yaa']","['bibit', 'error', 'yaa']","['bibit', 'error', 'yaa']","['bibit', 'error', 'yaa']",bibit error yaa
gp:AOqpTOGjQRMCmH0hDz_wnYJI7OJEfspm0ruZQprhK388w86HVfP_We4Irdj6zB2hI7awGCxYAwJOYcg2UvpoTg,Rama Taufik,https://play-lh.googleusercontent.com/a-/AOh14GhypHZj6w5vNe725V97LsoODhQ97f5G98_Ay7Orqw,aplikasi yang bagus,5,0,3.28.1,2022-02-11 09:16:31,,,1,"['aplikasi', 'yang', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus
gp:AOqpTOFhq12htRYHREjOF3XDittNtKeCwIdMsycyaktgaLMOttMA131pKKNFmJV36QPfdsMN_eVSj4B2otZlgg,Elsa Linggau,https://play-lh.googleusercontent.com/a/AATXAJxyCdLrXc7SMGbyRVYcnC8o77aFbeWR21IPDhWE=mo,memudahkan investasi,5,0,3.25.0,2022-01-18 16:50:07,,,1,"['memudahkan', 'investasi']","['memudahkan', 'investasi']","['memudahkan', 'investasi']","['mudah', 'investasi']",mudah investasi
gp:AOqpTOHYMfbW-_CV6k-TEpb5tmzWfcs3xK47yDq4fipZjU938pvwVZ33-4uHWfzeJhXglwrcDebVXEPzzWFoyA,Jhonanta Egik Maulana,https://play-lh.googleusercontent.com/a-/AOh14GhsafAe15_H6k2e0zw-PwoPSM2xgsdPL5AtSWMCRA,baru kali ini saya berinvestasi di bibit rasanya nyaman dan bagus bngt buat para pemula yg ingin mencoba menabung dll dan kekuranganya adalah dalam pembelian dan penjualan itu memakan waktu   hari baru reksa dana masuk ke portofolio dan biaya admin terlalu besar jugapuffft suskses terus buat bibit kedepannya semoga menjadi lebih baik trmksh salam cuansalam sukses,5,9,3.24.0,2022-01-02 16:30:13,,,1,"['baru', 'kali', 'ini', 'saya', 'berinvestasi', 'di', 'bibit', 'rasanya', 'nyaman', 'dan', 'bagus', 'bngt', 'buat', 'para', 'pemula', 'yg', 'ingin', 'mencoba', 'menabung', 'dll', 'dan', 'kekuranganya', 'adalah', 'dalam', 'pembelian', 'dan', 'penjualan', 'itu', 'memakan', 'waktu', 'hari', 'baru', 'reksa', 'dana', 'masuk', 'ke', 'portofolio', 'dan', 'biaya', 'admin', 'terlalu', 'besar', 'jugapuffft', 'suskses', 'terus', 'buat', 'bibit', 'kedepannya', 'semoga', 'menjadi', 'lebih', 'baik', 'trmksh', 'salam', 'cuansalam', 'sukses']","['kali', 'berinvestasi', 'bibit', 'nyaman', 'bagus', 'bngt', 'pemula', 'mencoba', 'menabung', 'dll', 'kekuranganya', 'pembelian', 'penjualan', 'memakan', 'reksa', 'dana', 'masuk', 'portofolio', 'biaya', 'admin', 'jugapuffft', 'suskses', 'bibit', 'kedepannya', 'semoga', 'trmksh', 'salam', 'cuansalam', 'sukses']","['kali', 'berinvestasi', 'bibit', 'nyaman', 'bagus', 'bngt', 'pemula', 'mencoba', 'menabung', 'dll', 'kekuranganya', 'pembelian', 'penjualan', 'memakan', 'reksa', 'dana', 'masuk', 'portofolio', 'biaya', 'admin', 'jugapuffft', 'suskses', 'bibit', 'kedepannya', 'semoga', 'trmksh', 'salam', 'cuansalam', 'sukses']","['kali', 'investasi', 'bibit', 'nyaman', 'bagus', 'bngt', 'mula', 'coba', 'tabung', 'dll', 'kekuranganya', 'beli', 'jual', 'makan', 'reksa', 'dana', 'masuk', 'portofolio', 'biaya', 'admin', 'jugapuffft', 'suskses', 'bibit', 'depan', 'moga', 'trmksh', 'salam', 'cuansalam', 'sukses']",kali investasi bibit nyaman bagus bngt mula coba tabung dll kekuranganya beli jual makan reksa dana masuk portofolio biaya admin jugapuffft suskses bibit depan moga trmksh salam cuansalam sukses
gp:AOqpTOFSup1IK4QvHbCWIGY8vH5-rahGCPrpcq8EXYD3biHwfgT8ehpz3bDVuvk4EzXy8uKV7qmRwwOCOMqvXQ,Egi Teguh Saputra,https://play-lh.googleusercontent.com/a-/AOh14Gi79Z3Axm0mXvueJLbwEiTZCLiOXVn7e4ePhx4seA,investasi yang baik,5,0,3.27.1,2022-02-06 11:57:13,,,1,"['investasi', 'yang', 'baik']",['investasi'],['investasi'],['investasi'],investasi
gp:AOqpTOFc6PemypG3xjG__YjJ9kd0hAB2sPFZH5CO2eyZUsCzbZkaCwTZc33lVQcv7FA0TGpiR3hoUw3guI7dmg,Yuyus Rustandi,https://play-lh.googleusercontent.com/a-/AOh14GgOacS45FZzyV9NHLJsByWzhjgyhjCJNHzKxA3A,tgl  des   jam   mana kata nya mau di proses di hari sama maksimal  hari kerja  ga jelas tuh harus nya bibit punya team orang  propesional utamakan nasabah jangan mengutamakan kepentingan diri sendiri,1,12,3.24.0,2022-01-03 08:35:55,"Hai kak, untuk transaksi di atas 13.00 WIB akan diproses di hari kerja selanjutnya. Berdasarkan waktu yang kakak infokan, pembeliannya diproses di tanggal 30 Des dan unitnya masuk di tanggal 3 Jan (31 Des Libur). Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Trims",2022-01-03 09:41:10,0,"['tgl', 'des', 'jam', 'mana', 'kata', 'nya', 'mau', 'di', 'proses', 'di', 'hari', 'sama', 'maksimal', 'hari', 'kerja', 'ga', 'jelas', 'tuh', 'harus', 'nya', 'bibit', 'punya', 'team', 'orang', 'propesional', 'utamakan', 'nasabah', 'jangan', 'mengutamakan', 'kepentingan', 'diri', 'sendiri']","['tgl', 'des', 'jam', 'proses', 'maksimal', 'kerja', 'bibit', 'team', 'orang', 'propesional', 'utamakan', 'nasabah', 'mengutamakan', 'kepentingan']","['tgl', 'des', 'jam', 'proses', 'maksimal', 'kerja', 'bibit', 'team', 'orang', 'propesional', 'utamakan', 'nasabah', 'mengutamakan', 'kepentingan']","['tgl', 'des', 'jam', 'proses', 'maksimal', 'kerja', 'bibit', 'team', 'orang', 'propesional', 'utama', 'nasabah', 'utama', 'penting']",tgl des jam proses maksimal kerja bibit team orang propesional utama nasabah utama penting
gp:AOqpTOGZ9CR43z3CW6iX9PUtVhrrYf_E1Ic3may9iHrndrx1I_NGswRQqUAy3vzpt-0DIbk3gm4CDQBUpfA7tA,Reyhan Firmansyah,https://play-lh.googleusercontent.com/a/AATXAJySV8bz8mQqfvV-JYRJsKPp_gJmhZC9BSOsdhNs=mo,untungnya lambat,2,0,3.28.1,2022-02-23 23:49:41,"Hai kak, silahkan ditunggu untuk NAB/NAV dan return (untung/rugi) akan diupdate 1x pada hari kerja sekitar jam 22.00 WIB atau maksimal keesokan hari jam 09.00 WIB. Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Terima kasih",2022-02-24 01:16:25,0,"['untungnya', 'lambat']","['untungnya', 'lambat']","['untungnya', 'lambat']","['untung', 'lambat']",untung lambat
